movie_id,title,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
709,Strictly Ballroom (1992),0.012621713,-0.01493436,0.121729665,0.06237005,-0.05494546,0.04386725,-0.2640683,0.12987004,0.051429365,0.05550388,0.15646091,-0.23339142,0.1421297,-0.16204917,-0.17455514,0.11849701,0.13282147,0.33186007,-0.12502037,0.1187116,0.04887435,0.08376906,-0.15858191,0.14773384,0.321208,0.0078017125,-0.03632681,-0.23009446,0.078800656,-0.027682137,-0.076939285,0.003661952,-0.065677695,-0.110572696,0.12729539,0.25184232,0.1309903,-0.22586182,0.011883656,0.048453398,-0.30190188,0.21220718,0.14296141,-0.020565694,0.018212983,0.0032156268,-0.16328602,-0.27074096,0.079122424,-0.21667261,0.06202841,-0.036040902,-0.07057966,-0.1301097,-0.2692488,0.07664279,0.052330557,0.0023008292,0.05068456,-0.030470561,-0.30305633,-0.10783877,-0.042897794,0.11170994
710,Better Off Dead... (1985),-0.013835132,-0.28542036,0.28461266,0.10466323,-0.3554709,0.039654467,-0.013906342,0.25440913,-0.27689615,-0.086020805,0.14260551,-0.0032994899,-0.07766367,-0.16162248,-0.15781476,0.006384677,0.081098035,0.032243308,-0.02430849,0.21097283,-0.10591825,0.07206081,0.089767575,0.26709127,0.40240875,0.09270159,0.3591409,0.08411142,-0.10234748,0.13555783,0.0076497803,-0.19627756,-0.15294279,-0.2722754,-0.1592053,-0.13308719,-0.16355957,0.0076088966,-0.1441925,0.038630616,0.052225538,-0.27426913,-0.029233167,0.27020577,0.021026308,-0.1460709,-0.022703972,-0.27234006,0.08068678,-0.16303128,-0.012221899,-0.06975971,0.29994184,-0.40616664,-0.27047694,0.019135777,0.110999495,0.31609136,0.032886915,-0.17529418,-0.19832334,-0.2615479,-0.13760301,-0.010223584
713,Othello (1995),-0.052746,-0.45131946,0.2198697,0.16679478,-0.49931088,-0.07072801,-0.07529113,0.090862125,-0.3462913,0.14022566,-0.16907355,0.003222674,-0.15469669,-0.16764162,-0.29982492,-0.09274346,0.11345231,-0.09360419,0.066157684,0.10314995,-0.06563416,0.012321507,0.0079208,-0.19660784,0.2676506,-0.03784689,0.20215364,-0.07318603,-0.046035692,0.15644464,0.04207938,-0.4080922,-0.07428993,-0.44393212,-0.12267563,0.21478839,-0.3561035,-0.12675458,0.18138093,0.076712705,-0.44621915,-0.055159144,-0.035960723,-0.095013544,-0.19982272,-0.15823716,0.07301328,-0.11305667,-0.05908734,0.21758054,0.1280741,0.28098196,-0.11558408,-0.39053762,-0.16062042,0.14220253,-0.10657276,-0.25257155,-0.22043611,-0.4228458,0.031941928,-0.2516445,0.098246545,0.14371376
715,To Die For (1995),-0.18820517,-0.011611923,-0.050262436,0.0874629,-0.26195708,0.06662338,-0.17516282,0.16179553,-0.11458006,-0.122886114,-0.023831204,0.08874193,-0.087865986,0.06440623,-0.15550755,-0.00078339287,-0.031178942,-0.17473328,-0.18518265,0.45198226,-0.00020202945,0.03597931,-0.15032244,0.26343405,0.18383041,-0.062147375,0.13340814,-0.14858146,-0.16943856,0.101764806,0.025212301,0.01832386,-0.14074118,-0.06523197,-0.10161615,-0.13953432,0.062196624,-0.20034115,-0.22303896,0.21527077,-0.1330044,0.10574689,0.16074942,0.16603033,0.11977071,-0.09089161,-0.06659345,-0.40429625,0.027423011,-0.29148117,0.081670105,-0.010843576,-0.017224321,-0.17112641,-0.113617234,-0.2570948,0.30905467,-0.020318309,-0.18373576,-0.07763998,-0.34685802,0.14652847,-0.20531552,-0.035003304
720,First Knight (1995),-0.17486653,-0.0004314479,0.13932906,0.17177138,-0.25016233,-0.09956418,-0.0085672485,0.24198674,-0.3749116,0.26100287,0.04811144,-0.12415406,0.04423134,0.017926674,-0.09121491,-0.403718,0.19746311,0.21322732,-0.18688677,0.1125199,0.3267171,0.2521031,0.12692174,-0.017030854,0.2858823,0.018756779,0.067894295,-0.13982062,0.11667094,0.04323218,0.3120613,-0.23441873,0.09816857,-0.35773113,-0.23605014,0.034328185,-0.21740088,-0.45494834,0.11069334,-0.05923401,-0.029475654,-0.035253514,0.0256492,-0.12575896,-0.21483333,-0.09408014,0.35764125,-0.35006097,0.13238266,-0.046082426,-0.011790525,0.30111274,0.20235033,-0.1284747,-0.021263167,-0.09026773,-0.17433971,-0.060998518,-0.14664376,0.0059348443,-0.076879375,0.11113749,0.071167156,0.047113284
721,Mallrats (1995),-0.14205168,-0.12770087,0.24720815,0.26243123,-0.2407555,0.091294326,-0.354308,0.035207886,-0.31108946,0.12001475,-0.21906677,-0.17576107,0.28209338,-0.061572924,-0.09390738,-0.1026909,0.015178007,0.10970384,0.122414604,-0.16168492,0.06581462,-0.028988391,0.028713822,-0.1457332,0.42847088,0.06752978,0.06578232,0.0027355803,0.2881473,0.09763784,0.0008684623,-0.04071143,-0.05165858,-0.17632365,-0.20604132,0.15481654,-0.1469074,-0.13701306,0.12267901,-0.028910598,-0.20173864,-0.112498224,-0.11042299,0.09355453,-0.06134399,-0.20143771,-0.39331207,-0.22266686,-0.12731457,-0.13255158,-0.15958987,0.0918726,0.27994335,-0.6969171,-0.17992066,-0.051607106,0.16287144,0.037400257,-0.20674615,-0.22021097,-0.16009867,-0.20153996,-0.19720912,-0.010798597
724,Circle of Friends (1995),0.074971706,-0.45019966,0.32068032,0.14703201,-0.3028546,-0.41539246,0.13726822,0.4362751,-0.2544834,0.22378053,-0.26862586,-0.19870353,-0.09642272,0.07344401,-0.35394636,-0.3558832,-0.08431107,0.088037446,0.04345947,0.15503393,0.33387554,0.2394915,0.23567793,-0.05013591,0.1725275,-0.18168762,-0.024960564,-0.3323933,-0.30399492,0.0011676357,0.07645084,-0.1763759,-0.13680355,-0.17185006,0.11565932,0.41389924,0.13533202,0.10407608,-0.040199224,0.1275435,-0.09659875,0.14358506,-0.053928446,-0.175407,-0.11717652,-0.13274734,0.2484917,-0.32547405,-0.22559388,-0.060975865,-0.26621464,-0.16183063,0.20306845,-0.19903499,-0.031334825,-0.13875695,0.16747981,-0.21523353,0.10963516,-0.26239562,-0.19152582,-0.10825322,-0.035533864,-0.14370391
727,Immortal Beloved (1994),0.15832072,-0.35956356,0.31989482,-0.06231947,-0.14760599,0.1366145,-0.03712876,0.28046212,-0.21206592,-0.09047451,-0.25086892,0.16897497,0.094969414,0.108809926,-0.17979693,-0.1422559,0.076333486,0.021167703,0.051678747,0.121127814,0.06176813,0.10102408,-0.1909572,0.20393308,0.2636072,-0.12981758,0.08273883,-0.15405303,-0.014824863,0.23700981,0.30091402,-0.43205914,-0.28680167,-0.47344238,-0.08646817,-0.06986508,-0.20347215,-0.005863949,-0.06014281,0.24822119,-0.11364734,0.054820362,0.15844522,-0.051761918,-0.17072076,-0.06284821,0.12153712,0.06115954,-0.04705877,-0.070250906,-0.1264916,-0.07361705,-0.07508593,-0.21997929,0.012482058,-0.092919745,0.18425715,-0.05338937,0.27781823,-0.1920737,-0.15775648,-0.15305044,-0.09920035,-0.056296438
729,Nell (1994),0.0068351687,0.07232579,0.18181892,-0.045825407,-0.18234335,-0.10765076,-0.0035595456,0.019006891,-0.26909006,0.21330939,0.042288333,-0.024477718,0.18412177,0.11889552,-0.31600007,-0.0077236383,-0.11438578,0.23690471,-0.18491064,0.36444446,0.20426807,0.2945491,-0.13424781,0.13225825,-0.025388237,-0.048658237,0.16171725,-0.07868364,-0.09555908,0.0936195,0.08788232,-0.09300042,-0.034576092,0.028063562,-0.23896608,0.06810489,0.05371971,0.03662755,-0.16506265,0.021143558,0.06628715,0.097874574,0.07146487,0.3157945,0.06881458,0.08571723,0.29309532,-0.23334147,-0.24688566,-0.08863975,0.015922477,0.19520655,-0.23455864,-0.055109646,-0.106583856,0.06083441,0.033832427,0.06485123,0.111842014,-0.112263,-0.12125415,0.059815377,-0.06770233,-0.073727444
732,Dave (1993),0.056044813,-0.10490497,0.24164443,-0.065309264,0.04583258,0.118448466,0.005263473,0.07974855,-0.034450702,0.19457313,0.1539942,-0.039037153,0.07560937,-0.0035716589,-0.21196736,-0.097581774,-0.025935933,0.08149556,0.0011588403,0.029610537,0.1127282,-0.085060984,-0.12884553,0.12749292,0.13930173,-0.082205005,0.036249332,-0.046415668,0.03347476,0.15078613,0.1430233,-0.048569676,-0.050195634,-0.14724839,0.061195496,0.0033869394,-0.042312663,-0.028559078,-0.06444395,-0.06919171,-0.14297938,-0.03904509,-0.014701019,-0.0066077434,0.114779614,0.20026249,0.027337097,-0.23665221,-0.20730054,-0.1139979,0.2942943,0.006581108,-0.016443443,-0.1812576,-0.19977523,-0.0701956,0.15377247,-0.0652459,0.047765534,-0.27971396,-0.047014266,0.12323016,-0.010286201,0.012443393
735,Philadelphia (1993),0.0754222,0.075532235,0.11672599,-0.030386945,0.020835029,0.12685828,0.0407102,0.026095081,-0.14684382,0.19547194,-0.15479799,-0.095593564,0.120074585,-0.23154558,-0.18023425,0.004701259,0.088466555,0.19852264,-0.09088735,-0.025112139,0.05559807,0.12568483,-0.017074332,0.10829217,0.13644233,-0.17907763,0.19047257,0.05509756,-0.15674758,0.14194266,0.08866194,-0.011702963,-0.016957507,-0.110433854,0.008735316,0.08104016,-0.14941128,-0.10613498,-0.12675798,0.0065319347,-0.17748967,0.019681286,0.18876596,-0.0744752,0.02059292,0.20172918,0.053622846,-0.2778592,0.031099696,-0.06814317,0.122119814,0.09845249,-0.009921296,-0.11659653,-0.18832937,-0.06813152,0.18137124,0.055654213,0.031995136,-0.049096145,-0.145469,0.23712534,-0.22769992,0.039287694
736,Shadowlands (1993),0.23184797,-0.191781,0.22165786,-0.07901409,0.08685497,0.07802063,-0.11430986,0.20004964,-0.29555124,-0.07168264,0.13067193,-0.013109982,-0.13587242,-0.3525945,-0.20946379,-0.1663159,-0.08224827,0.11862469,0.02883481,0.24415839,-0.02758711,0.4465614,-0.12357357,-0.14424238,0.07536228,0.049769763,0.17991602,-0.18637851,-0.14287828,-0.03212159,0.09464293,-0.0892676,0.051688403,-0.18769723,-0.21622758,0.14111537,0.13748413,-0.21309118,-0.047816522,0.34696305,-0.23329933,0.1885717,0.2509987,0.06448911,-0.06481106,-0.16789244,0.101585686,-0.09746556,-0.22557794,-0.2234731,-0.11656929,0.17377059,-0.13115333,-0.11212157,0.098124936,-0.06552637,0.04259524,0.12800623,-0.0722102,-0.18850568,-0.33845645,0.22566238,0.0641777,0.19440486
739,Pretty Woman (1990),0.04628936,0.026981054,0.21811643,-0.10227873,-0.29487482,-0.10313602,0.15652096,0.16155711,-0.15837754,0.0023831988,-0.24078117,-0.27748096,0.29301462,0.033357244,-0.07619524,-0.15540972,0.018261712,0.27764487,0.044092055,0.0182624,0.17969207,-0.02085881,-0.09270094,0.33402926,-0.029403085,0.0657432,0.37964985,-0.06961092,-0.04134989,0.05548416,0.18234897,-0.04892186,-0.19256347,-0.043502267,-0.093237504,-0.008701818,0.11709412,0.023707304,-0.21024197,-0.17940496,0.115834296,-0.04590567,-0.012309674,0.06726024,0.011736398,0.10199404,-0.1169716,-0.28441924,-0.16094708,-0.04722217,0.15571511,0.093751706,-0.33649945,-0.06162626,-0.22495863,-0.114983596,0.01879542,-0.16934527,0.3282738,-0.359518,0.14507347,0.26749334,0.058906153,-0.13051435
740,Jane Eyre (1996),0.19556345,-0.779134,0.34685245,0.05196217,-0.21561067,-0.10645238,-0.33411327,0.10465876,-0.14650038,-0.015736021,-0.28996226,0.063697,0.07289779,-0.0034366099,-0.2942278,0.016166776,0.27616504,0.12445641,0.024534326,0.16532819,0.1282214,-0.26001891,0.1479811,-0.21045035,0.07160786,-0.12024329,-0.091832235,-0.40574184,-0.396086,0.106844395,0.18609917,0.05541489,0.071484946,-0.13526966,0.09968481,0.3119457,0.09929669,0.014260483,-0.10164254,0.078149796,-0.1999282,0.5788538,0.46886614,0.020920506,0.03481014,0.2802869,-0.16343492,-0.2864505,-0.478054,0.22394553,-0.01835854,-0.016920466,-0.34070113,-0.030760726,0.0740883,-0.084226646,-0.16812277,0.099867,-0.311019,-0.16563675,0.29888105,0.08544059,-0.28800032,0.24095452
741,"Last Supper, The (1995)",-0.43151346,-0.39403778,-0.003931347,-0.009070824,-0.47864422,0.023658725,-0.4139445,-0.09989952,-0.27476957,0.011961566,-0.4338728,0.2063562,0.24883519,0.10787479,-0.103204064,0.009651813,-0.0608111,0.13334037,-0.14249973,0.29586893,0.08185362,-0.1246335,0.1235303,-0.3259487,0.26604426,-0.26724273,0.15767208,-0.034466986,0.003966839,-0.09701329,0.0022466043,-0.020669144,0.05974965,-0.26336327,-0.05267377,0.09601063,0.14750081,-0.0808367,-0.08936934,0.20120643,-0.22678027,-0.06274962,0.050281122,0.01923527,0.45733613,-0.04450868,-0.22225437,-0.107889056,-0.30546188,0.22584903,0.038823236,0.08997416,-0.009939639,-0.4934817,-0.10080041,-0.048123635,-0.26120397,0.09325779,-0.11051867,-0.29385656,-0.04528962,0.1302773,-0.11175786,0.20739572
742,Ransom (1996),0.1926089,0.12303104,0.24618691,-0.090330124,-0.19285299,0.016387196,-0.00913038,-0.07252615,0.031007316,0.07520831,-0.15310955,-0.11545409,0.021212008,0.12188476,-0.21689034,0.018067505,0.0604451,-0.06326909,0.042668886,0.005629434,0.19422401,0.13688858,0.051054463,0.24743989,-0.07807204,-0.22881746,0.041562416,-0.13838175,-0.055942047,-0.28273484,0.15503484,-0.17956086,0.091434576,-0.29051122,0.06514841,-0.15579739,-0.0043296674,-0.025364738,-0.14733742,-0.16842301,-0.1489353,-0.034012306,0.08691779,0.123348355,0.010514236,0.01084825,-0.17624286,-0.5317881,-0.11758815,-0.01982867,0.16434553,0.098413184,-0.025127698,-0.26276433,-0.18683378,-0.15271957,-0.31217742,-0.20388928,-0.061236363,-0.08601341,-0.14378077,0.15962477,-0.05673023,0.28115568
744,Michael Collins (1996),-0.027505195,-0.3370848,0.48484674,0.14868647,-0.33159843,-0.13428195,-0.042749867,-0.03284864,-0.2671439,-0.024304371,-0.042874124,0.019551704,0.20889404,-0.18516734,-0.15178327,0.13725862,0.18265295,0.26638854,0.02096205,0.07096168,-0.04052153,-0.27001318,0.041850336,-0.32819316,0.061481703,-0.16176414,0.17327677,0.07639023,-0.49107233,-0.16640423,0.01786629,0.11919373,0.32063237,-0.10026576,-0.20158647,0.20996329,0.11153199,0.20919694,-0.45294482,-0.0019170721,-0.29151055,0.29578832,0.2262273,0.114422,0.12845486,0.06552502,-0.19414078,-0.38378075,-0.3005,0.24941835,0.16713114,0.26330188,-0.535412,0.007014871,-0.13516729,0.19677103,-0.15571755,-0.10546019,-0.5311545,-0.35526854,0.1506074,0.2744489,-0.17817771,0.07237955
746,Real Genius (1985),-0.012636413,0.018899249,0.53655255,0.059738513,-0.040597282,0.06891865,0.1316512,0.095963635,-0.10674372,0.18556057,-0.23671763,-0.1142434,0.2847012,0.047240924,-0.23062445,-0.050015032,0.15353815,0.050375786,0.312292,0.055371184,-0.010855197,0.027417103,0.033671834,0.25089267,0.052352417,-0.07250148,0.12335604,-0.008844423,0.081525005,0.2841052,-0.19970633,-0.061486248,0.024605438,-0.22384045,-0.18632257,-0.092606895,0.029357083,-0.07927894,0.008783652,-0.05674109,0.04091701,-0.07188821,-0.19794537,0.18724898,0.15698403,0.17201787,0.058733474,-0.3928122,0.09047558,-0.36400068,0.19671051,0.06647208,-0.11138497,-0.2896873,0.071197726,0.08700694,-0.017960075,0.0687129,0.2473558,-0.10323532,-0.2182965,0.0548352,-0.023849996,-0.025049461
747,Benny & Joon (1993),0.22379732,-0.07964287,0.31685486,0.05210434,-0.17017624,-0.042320028,0.13020615,0.016529812,-0.10163789,0.082508735,-0.035869632,-0.045345526,0.07771038,-0.12407958,-0.12829424,0.10234871,0.087235376,0.12525973,-0.20518944,0.36334243,-0.06277853,0.1533331,0.17776959,0.016025947,0.3146891,-0.1063469,0.25607234,-0.2826812,-0.11840335,0.09851897,-0.03015936,0.017994314,-0.039460883,0.12340849,-0.18617024,0.086240694,0.11608147,-0.14699616,-0.07939562,-0.017601512,0.0609686,-0.07541735,0.053967077,0.11030816,0.06730995,0.027107237,0.3086386,-0.41479045,0.030539673,-0.059848104,0.17627889,0.100622326,0.08502752,-0.4378162,0.062037274,-0.12889463,0.022675414,0.15610237,0.119003065,-0.29311126,-0.19688752,0.12640817,0.030153647,0.011832089
748,"Saint, The (1997)",0.32534412,-0.009327985,0.16892669,0.2514905,-0.078863166,-0.06701172,0.43202156,-0.16487563,-0.4717512,0.2882765,-0.08002791,-0.10267961,-0.033571552,0.31067225,-0.2604052,-0.05666653,0.19266395,0.037490133,0.017891783,-0.11477036,0.1736274,-0.032018345,0.23784721,0.026940394,0.30777505,-0.26305392,-0.081452526,-0.11719835,-0.0407748,0.012785013,0.20879656,-0.14394502,-0.019520225,-0.12173176,0.20951466,-0.3925118,0.12454495,-0.15343256,-0.15907697,-0.23812944,-0.21333109,0.19377796,0.1051961,0.26552927,0.000268376,0.1357485,-0.06485297,-0.3444705,-0.2937227,-0.41435066,-0.25266063,-0.0011835772,-0.032959558,-0.21569353,-0.14425181,0.037136756,-0.2654042,-0.18580188,0.11428501,-0.17009854,0.03865222,0.14745708,-0.025663799,0.099747196
750,Amistad (1997),0.25628835,-0.15449384,0.6039232,0.18471278,-0.17911011,0.013395355,0.1352875,0.34494826,0.062819466,0.28466874,0.39966676,-0.21650615,0.3760157,0.38286746,-0.33630216,-0.24203327,-0.03313547,-0.12684634,0.13190217,0.2649949,0.35927135,0.046889424,-0.21089539,-0.40278694,0.6431187,-0.030701801,0.16026495,0.08040319,-0.3427878,0.025727546,0.23484443,0.011425126,0.00818247,-0.009164793,0.29483104,0.033555053,-0.03409606,0.019294694,-0.3257243,0.561501,-0.12959254,-0.082280934,0.22012722,-0.024693144,0.35544956,0.078466184,-0.003690596,-0.0019500582,0.084922,-0.05092388,0.034963146,0.35156748,0.17131075,-0.26969144,-0.17864592,-0.09353134,-0.41368446,-0.31945023,-0.41030273,-0.09475725,0.28831467,0.039142657,0.17170337,-0.17738348
751,Tomorrow Never Dies (1997),0.36649236,-0.12554577,0.31148422,0.35870403,-0.3354856,0.08022382,0.27841538,0.046866775,-0.39807925,0.1434406,-0.034777097,0.26734143,0.33658624,0.20824514,-0.3961814,-0.06844479,-0.062016807,-0.017785143,0.24318813,0.11149446,0.1664256,0.029676102,-0.059840728,0.06376444,0.49909618,-0.1358695,-0.07047809,0.28603393,-0.16881707,0.08785675,0.10905931,0.09781086,0.048726857,-0.08902011,0.23992871,-0.40105394,0.19668981,-0.34229544,-0.42472157,0.25027862,0.08661185,0.1309293,-0.05630431,-0.0374695,0.20053546,0.1081639,-0.14563408,-0.29300547,-0.056014564,-0.1452947,0.04390244,0.40981218,0.07113713,0.121511,-0.1991055,-0.061388068,-0.15702572,-0.055368595,-0.02128981,-0.029596534,-0.00882712,-0.0919591,0.18560763,-0.0029268893
755,Jumanji (1995),-0.19332138,0.031251676,0.26751235,0.16375937,-0.37347254,-0.28023434,-0.01885366,0.11297894,-0.26197946,0.30977303,-0.0831311,-0.14421466,0.21333404,0.25175318,0.084616825,-0.060474038,-0.1563246,0.09373099,-0.2617582,0.17091872,0.3764586,0.42261702,-0.032660246,0.14038618,0.04423063,-0.18389918,0.14560656,-0.14460193,0.19093312,0.050313056,0.36936927,-0.12858024,-0.094654,-0.18222512,-0.13070646,-0.21209715,-0.042767953,-0.096555956,-0.022931198,0.11289646,0.122834444,-0.18034175,-0.042349074,-0.08763864,-0.20897923,-0.09003351,0.36463886,-0.196649,-0.43571478,-0.1819929,0.2180325,0.12636483,0.052939117,-0.09399917,-0.09362237,0.09674837,0.23617065,-0.12257465,0.116806366,-0.20969683,-0.19559307,0.18074593,0.15507545,0.03843072
756,Father of the Bride Part II (1995),-0.0039146203,0.033048395,0.081796266,0.2944194,-0.66004395,0.16724055,0.5280886,-0.18565364,-0.1871746,0.28448,-0.3386293,-0.23182215,-0.05273207,-0.15829659,-0.2515983,-0.16231076,0.17382622,0.53381056,0.15097785,-0.24217783,0.16001663,-0.17336434,0.3165126,0.19785511,0.3745727,0.10359267,-0.13410397,0.16648537,-0.113354824,0.12540872,-0.10738464,-0.13472946,0.31963858,-0.32640815,-0.2849233,0.028297974,0.020139148,-0.37641862,0.12975833,-0.21377937,-0.30610132,0.05576423,-0.31406868,-0.32718906,-0.095331945,0.040622875,0.39117104,-0.020299867,-0.5349776,-0.27721295,0.3414909,0.28974032,0.025442136,-0.29687992,-0.2917,-0.22015686,-0.5466637,-0.37460804,-0.3174227,-0.32559952,-0.16842969,0.2301065,0.11887954,0.13334277
762,Beautiful Girls (1996),-0.2734953,0.21741514,0.15412506,0.037665363,-0.5117889,-0.007095695,0.0047120266,0.2739428,-0.112653986,-0.1518739,-0.14640102,0.07703914,0.032571718,-0.13246243,-0.17973459,-0.12301125,0.28647953,0.21957794,-0.10639228,0.13719538,0.32379273,-0.16264696,0.15574723,0.15822916,0.2987043,-0.29615593,-0.021646667,0.09467944,0.16722776,-0.29505968,-0.05633255,-0.29728895,0.31653637,-0.13826555,-0.32579437,0.094726115,-0.041197035,0.05857137,-0.16662261,0.22679205,-0.44513035,-0.20444508,0.08786249,0.16882221,0.21468635,-0.104233,0.0036636624,-0.1607932,-0.1034532,-0.32893783,-0.11969288,0.030423766,0.23500125,-0.26209706,0.006129199,-0.2624363,0.010524388,-0.3357404,-0.3950417,-0.40016723,0.08542813,0.25644112,-0.22019728,0.19325273
763,Happy Gilmore (1996),0.016310845,0.20205507,0.09605057,0.11994754,-0.109236196,-0.08754867,-0.08806418,0.13688469,-0.28353423,0.07569569,-0.27559182,-0.4049344,0.077867016,-0.014875496,-0.08218344,0.017556481,0.17025498,0.09667505,0.09462551,0.10364167,0.27687374,0.22791645,0.03350139,0.19437742,0.14140591,0.030779403,-0.08414747,0.13387312,-0.22879475,-0.1254774,-0.19830838,-0.1792544,0.19800124,-0.10713656,-0.29782373,-0.10312139,-0.13941374,0.24040113,-0.19205113,0.12877567,0.034021825,0.01521673,-0.15490073,0.22848539,0.15583953,-0.03770693,-0.12871902,-0.1853895,-0.2546252,-0.2945922,0.049649175,0.15241203,0.08407888,-0.3289659,-0.17931367,0.03779308,-0.093730986,-0.35962325,-0.0050267167,-0.13915281,-0.22318079,0.0032977713,0.030449182,0.40585363
770,Devil in a Blue Dress (1995),0.17334752,-0.20837973,0.37090525,-0.27913666,-0.26909143,0.12160588,-0.05818696,0.242444,-0.29328004,0.011302589,-0.05115855,-0.043983188,-0.061680067,-0.04534185,-0.34046963,0.034349285,-0.24531901,-0.22917426,-0.11569367,0.18684633,0.06349642,-0.076798394,0.091226354,0.19228439,0.27450603,-0.027609909,0.09555344,0.23959893,-0.03973309,0.015284774,0.0801314,-0.13494289,0.07942497,0.010869222,-0.06351816,-0.23352022,-0.15321471,-0.12176764,-0.092513196,0.5566948,-0.20695472,-0.24175842,-0.011381151,0.19048415,-0.03202395,0.056743428,0.002169259,-0.28728008,-0.035978407,-0.10622412,-0.21284652,0.006089264,0.24461927,-0.31789106,-0.2586957,-0.04637421,0.22812286,-0.02197718,-0.070936486,-0.06832436,-0.057563588,-0.14422472,0.20672724,-0.008059576
772,Kids (1995),-0.009362575,-0.016206378,0.25537178,-0.009914076,-0.2768186,0.09976116,-0.18170875,0.22948435,-0.16127326,0.11801745,0.014587135,0.023449557,0.21647158,-0.09967529,-0.061976723,0.030923342,0.2232005,-0.089399956,-0.2152925,0.009077235,0.1490392,0.112192795,-0.2363908,-0.04254563,0.094301276,-0.112791955,-0.15955338,0.20542629,-0.070448786,0.09756959,0.119003914,-0.10594687,-0.12617475,-0.1497794,0.13349244,0.02846132,-0.029430408,-0.14429146,-0.056060087,0.21666059,-0.19006734,-0.24526434,-0.042069495,0.105462246,-0.053960346,-0.0371688,-0.21482356,-0.00982052,0.062072843,-0.020470439,0.0015637407,0.09940789,0.18086572,-0.24131536,-0.15537575,-0.098047525,0.16832697,0.09905145,0.05214712,-0.29387593,-0.13731238,0.18519804,-0.17114186,-0.13295
778,Don Juan DeMarco (1995),0.021278434,-0.26349446,0.40791324,0.0028138424,-0.35171315,-0.1609957,-0.022329817,0.29700395,-0.28885287,-0.04771521,-0.23572963,-0.13136722,0.14286959,0.1751815,-0.22767587,-0.12013748,-0.14797744,0.032178037,0.045283634,0.07041417,-0.010709628,0.28943345,-0.025393356,-0.00036755178,0.09717675,-0.10527359,0.06816313,-0.1293791,0.08269573,0.038681686,0.28638357,-0.21562417,-0.20885988,0.051173523,0.095482476,0.05692333,-0.2067726,0.013581834,-0.080069445,0.16463228,0.120657116,0.25578967,0.18189447,0.030565565,-0.17897557,0.044675123,0.016168065,-0.36724418,-0.06301415,-0.18853272,-0.19662245,0.04665594,0.030455844,-0.17016862,-0.09393584,-0.10574845,0.30173016,0.029806903,0.1771802,-0.37654048,-0.23693928,-0.09091269,-0.06922865,-0.060265895
781,French Kiss (1995),-0.2661428,-0.008939103,0.41823733,0.023585754,-0.2634709,-0.030822776,0.18006775,0.11892387,-0.17595154,0.3607858,-0.05691435,0.1533405,-0.23442245,0.037949424,-0.11028465,-0.28288284,-0.013697033,0.0007385909,-0.19121216,0.33870187,0.25734156,0.11610806,0.051235296,0.062854044,0.33226472,-0.19075337,0.19338226,-0.10803165,-0.067549944,-0.046317972,0.3048947,-0.10897866,-0.18814407,-0.2605209,-0.06024494,-0.025743889,-0.04319721,0.002232257,-0.051387306,0.113060206,-0.20320629,0.044143554,0.13753614,-0.102290995,-0.34682903,-0.21282378,0.04591693,-0.12919708,-0.27624005,0.07537428,-0.4478599,0.09480147,0.23858236,-0.48355797,-0.05442015,-0.118330464,0.3637316,-0.1622424,0.15954411,-0.2718191,-0.09990133,-0.066862404,0.04181862,-0.017193582
789,Swimming with Sharks (1995),-0.36898965,-0.25055143,0.27372903,0.18288098,-0.36487603,-0.053970512,-0.13580959,0.19471629,-0.12940699,0.0990466,-0.064056925,0.09822971,0.09222021,0.071947135,-0.14962019,-0.029727027,0.10544453,-0.1348409,-0.20818304,0.092924096,0.083094604,0.3287784,0.10757115,0.036997005,0.21383093,-0.14328983,0.058092497,0.27650347,0.018718982,0.07864315,0.28770623,0.011223804,0.054010745,-0.2638004,0.013795979,-0.1824796,-0.18697384,0.06866821,-0.05727193,0.1549941,-0.12836319,-0.058009103,-0.137698,-0.066662654,-0.08318656,-0.030027153,-0.03492475,-0.41233772,-0.0126801655,-0.10970098,-0.17069392,0.13763219,-0.058387432,-0.443031,-0.115605615,-0.2826335,0.2749082,0.23440436,-0.10754317,-0.2645516,-0.1770042,-0.19460236,-0.10464751,-0.006449709
